modal	service	duration	km_category	route_id	capture_time	city	image_id
ridesharing	UberFlash	15	4.5	355030838000198355030815000080	2020-08-02 09:47:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_4.5_355030838000198355030815000080_2020-08-02_09-47_1596372478.png
ridesharing	UberBlack	15	4.5	355030838000198355030815000080	2020-08-02 09:47:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_4.5_355030838000198355030815000080_2020-08-02_09-47_1596372478.png
ridesharing	UberBag	15	4.5	355030838000198355030815000080	2020-08-02 09:47:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_4.5_355030838000198355030815000080_2020-08-02_09-47_1596372478.png
ridesharing	UberX	20	5.5	355030871000079355030815000010	2020-08-02 02:36:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_5.5_355030871000079355030815000010_2020-08-02_02-36_1596346562.png
ridesharing	UberComfort	20	5.5	355030871000079355030815000010	2020-08-02 02:36:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_5.5_355030871000079355030815000010_2020-08-02_02-36_1596346562.png
ridesharing	UberBlack	20	5.5	355030871000079355030815000010	2020-08-02 02:36:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_5.5_355030871000079355030815000010_2020-08-02_02-36_1596346562.png
ridesharing	UberBag	20	5.5	355030871000079355030815000010	2020-08-02 02:36:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_5.5_355030871000079355030815000010_2020-08-02_02-36_1596346562.png
ridesharing	UberBlack	20	5.5	355030871000079355030815000010	2020-08-02 02:36:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_5.5_355030871000079355030815000010_2020-08-02_02-36_1596346562.png
ridesharing	UberX	18	6.5	355030871000079355030815000095	2020-08-02 03:47:13	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_6.5_355030871000079355030815000095_2020-08-02_03-47_1596350833.png
ridesharing	UberComfort	19	6.5	355030871000079355030815000095	2020-08-02 03:47:13	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_6.5_355030871000079355030815000095_2020-08-02_03-47_1596350833.png
ridesharing	UberBlack	20	6.5	355030871000079355030815000095	2020-08-02 03:47:13	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_6.5_355030871000079355030815000095_2020-08-02_03-47_1596350833.png
ridesharing	UberBag	16	6.5	355030871000079355030815000095	2020-08-02 03:47:13	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_6.5_355030871000079355030815000095_2020-08-02_03-47_1596350833.png
ridesharing	UberBlack	24	6.5	355030871000079355030815000095	2020-08-02 03:47:13	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_6.5_355030871000079355030815000095_2020-08-02_03-47_1596350833.png
ridesharing	UberX	11	10.0	355030871000079355030838000207	2020-08-02 05:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_05-54_1596358462.png
ridesharing	UberComfort	11	10.0	355030871000079355030838000207	2020-08-02 05:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_05-54_1596358462.png
ridesharing	UberFlash	14	10.0	355030871000079355030838000207	2020-08-02 06:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_06-54_1596362062.png
ridesharing	UberX	14	10.0	355030871000079355030838000207	2020-08-02 06:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_06-54_1596362062.png
ridesharing	UberComfort	14	10.0	355030871000079355030838000207	2020-08-02 06:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_06-54_1596362062.png
ridesharing	UberFlash	14	10.0	355030871000079355030838000207	2020-08-02 07:54:23	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_07-54_1596365663.png
ridesharing	UberX	14	10.0	355030871000079355030838000207	2020-08-02 07:54:23	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_07-54_1596365663.png
ridesharing	UberComfort	14	10.0	355030871000079355030838000207	2020-08-02 07:54:23	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_07-54_1596365663.png
ridesharing	UberFlash	14	10.0	355030871000079355030838000207	2020-08-02 08:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_08-54_1596369262.png
ridesharing	UberX	14	10.0	355030871000079355030838000207	2020-08-02 08:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_08-54_1596369262.png
ridesharing	UberComfort	14	10.0	355030871000079355030838000207	2020-08-02 08:54:22	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.0_355030871000079355030838000207_2020-08-02_08-54_1596369262.png
ridesharing	UberFlash	14	10.5	355030815000030355030871000031	2020-08-02 16:47:27	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.5_355030815000030355030871000031_2020-08-02_16-47_1596397647.png
ridesharing	UberX	14	10.5	355030815000030355030871000031	2020-08-02 16:47:27	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.5_355030815000030355030871000031_2020-08-02_16-47_1596397647.png
ridesharing	UberComfort	14	10.5	355030815000030355030871000031	2020-08-02 16:47:27	sp	./volume_sp/images/app/uber_v0_d1568d9c_10.5_355030815000030355030871000031_2020-08-02_16-47_1596397647.png
ridesharing	UberFlash	14	11.0	355030815000030355030871000083	2020-08-02 16:54:15	sp	./volume_sp/images/app/uber_v0_d1568d9c_11.0_355030815000030355030871000083_2020-08-02_16-54_1596398055.png
ridesharing	UberX	14	11.0	355030815000030355030871000083	2020-08-02 16:54:15	sp	./volume_sp/images/app/uber_v0_d1568d9c_11.0_355030815000030355030871000083_2020-08-02_16-54_1596398055.png
ridesharing	UberComfort	14	11.0	355030815000030355030871000083	2020-08-02 16:54:15	sp	./volume_sp/images/app/uber_v0_d1568d9c_11.0_355030815000030355030871000083_2020-08-02_16-54_1596398055.png
ridesharing	UberFlash	13	12.5	355030815000030355030871000089	2020-08-02 09:55:01	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_09-55_1596372901.png
ridesharing	UberX	13	12.5	355030815000030355030871000089	2020-08-02 09:55:01	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_09-55_1596372901.png
ridesharing	UberComfort	13	12.5	355030815000030355030871000089	2020-08-02 09:55:01	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_09-55_1596372901.png
ridesharing	UberFlash	13	12.5	355030815000030355030871000089	2020-08-02 11:40:46	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_11-40_1596379246.png
ridesharing	UberX	13	12.5	355030815000030355030871000089	2020-08-02 11:40:46	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_11-40_1596379246.png
ridesharing	UberComfort	13	12.5	355030815000030355030871000089	2020-08-02 11:40:46	sp	./volume_sp/images/app/uber_v0_d1568d9c_12.5_355030815000030355030871000089_2020-08-02_11-40_1596379246.png
ridesharing	UberFlash		14.5	355030838000198355030871000090	2020-08-02 10:01:49	sp	./volume_sp/images/app/uber_v0_d1568d9c_14.5_355030838000198355030871000090_2020-08-02_10-01_1596373309.png
ridesharing	UberX	11	0.5	355030838000198355030838000149	2020-08-02 05:06:44	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_05-06_1596355604.png
ridesharing	UberComfort	11	0.5	355030838000198355030838000149	2020-08-02 05:06:44	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_05-06_1596355604.png
ridesharing	UberBlack	11	0.5	355030838000198355030838000149	2020-08-02 05:06:44	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_05-06_1596355604.png
ridesharing	UberBag	11	0.5	355030838000198355030838000149	2020-08-02 05:06:44	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_05-06_1596355604.png
ridesharing	UberBlack	11	0.5	355030838000198355030838000149	2020-08-02 05:06:44	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_05-06_1596355604.png
ridesharing	UberX	8	0.5	355030838000198355030838000149	2020-08-02 07:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_07-06_1596362803.png
ridesharing	UberComfort	8	0.5	355030838000198355030838000149	2020-08-02 07:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_07-06_1596362803.png
ridesharing	UberFlash	8	0.5	355030838000198355030838000149	2020-08-02 07:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_07-06_1596362803.png
ridesharing	UberBlack	8	0.5	355030838000198355030838000149	2020-08-02 07:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_07-06_1596362803.png
ridesharing	UberBag	8	0.5	355030838000198355030838000149	2020-08-02 07:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_07-06_1596362803.png
ridesharing	UberX	5	0.5	355030838000198355030838000149	2020-08-02 09:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-06_1596370003.png
ridesharing	UberComfort	5	0.5	355030838000198355030838000149	2020-08-02 09:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-06_1596370003.png
ridesharing	UberFlash	5	0.5	355030838000198355030838000149	2020-08-02 09:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-06_1596370003.png
ridesharing	UberBlack	5	0.5	355030838000198355030838000149	2020-08-02 09:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-06_1596370003.png
ridesharing	UberX	6	0.5	355030838000198355030838000149	2020-08-02 09:20:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-20_1596370858.png
ridesharing	UberComfort	6	0.5	355030838000198355030838000149	2020-08-02 09:20:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-20_1596370858.png
ridesharing	UberFlash	6	0.5	355030838000198355030838000149	2020-08-02 09:20:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-20_1596370858.png
ridesharing	UberBlack	6	0.5	355030838000198355030838000149	2020-08-02 09:20:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-20_1596370858.png
ridesharing	UberBag	6	0.5	355030838000198355030838000149	2020-08-02 09:20:58	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_09-20_1596370858.png
ridesharing	UberX	5	0.5	355030838000198355030838000149	2020-08-02 11:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_11-06_1596377203.png
ridesharing	UberComfort	5	0.5	355030838000198355030838000149	2020-08-02 11:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_11-06_1596377203.png
ridesharing	UberFlash	5	0.5	355030838000198355030838000149	2020-08-02 11:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_11-06_1596377203.png
ridesharing	UberX	7	0.5	355030838000198355030838000149	2020-08-02 12:10:41	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_12-10_1596381041.png
ridesharing	UberComfort	7	0.5	355030838000198355030838000149	2020-08-02 12:10:41	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_12-10_1596381041.png
ridesharing	UberFlash	7	0.5	355030838000198355030838000149	2020-08-02 12:10:41	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_12-10_1596381041.png
ridesharing	UberBlack	7	0.5	355030838000198355030838000149	2020-08-02 12:10:41	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_12-10_1596381041.png
ridesharing	UberX	5	0.5	355030838000198355030838000149	2020-08-02 13:50:14	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_13-50_1596387014.png
ridesharing	UberComfort	5	0.5	355030838000198355030838000149	2020-08-02 13:50:14	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_13-50_1596387014.png
ridesharing	UberFlash	5	0.5	355030838000198355030838000149	2020-08-02 13:50:14	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_13-50_1596387014.png
ridesharing	UberBlack	5	0.5	355030838000198355030838000149	2020-08-02 13:50:14	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_13-50_1596387014.png
ridesharing	UberX	6	0.5	355030838000198355030838000149	2020-08-02 15:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_15-06_1596391603.png
ridesharing	UberComfort	6	0.5	355030838000198355030838000149	2020-08-02 15:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_15-06_1596391603.png
ridesharing	UberFlash	6	0.5	355030838000198355030838000149	2020-08-02 15:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_15-06_1596391603.png
ridesharing	UberBlack	6	0.5	355030838000198355030838000149	2020-08-02 15:06:43	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_15-06_1596391603.png
ridesharing	UberX	7	0.5	355030838000198355030838000149	2020-08-02 16:06:35	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_16-06_1596395195.png
ridesharing	UberComfort	7	0.5	355030838000198355030838000149	2020-08-02 16:06:35	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_16-06_1596395195.png
ridesharing	UberFlash	7	0.5	355030838000198355030838000149	2020-08-02 16:06:35	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_16-06_1596395195.png
ridesharing	UberBlack	7	0.5	355030838000198355030838000149	2020-08-02 16:06:35	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_0.5_355030838000198355030838000149_2020-08-02_16-06_1596395195.png
ridesharing	UberX	10	1.5	355030838000198355030838000092	2020-08-02 02:09:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_1.5_355030838000198355030838000092_2020-08-02_02-09_1596344942.png
ridesharing	UberComfort	10	1.5	355030838000198355030838000092	2020-08-02 02:09:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_1.5_355030838000198355030838000092_2020-08-02_02-09_1596344942.png
ridesharing	UberBlack	10	1.5	355030838000198355030838000092	2020-08-02 02:09:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_1.5_355030838000198355030838000092_2020-08-02_02-09_1596344942.png
ridesharing	UberBag	10	1.5	355030838000198355030838000092	2020-08-02 02:09:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_1.5_355030838000198355030838000092_2020-08-02_02-09_1596344942.png
ridesharing	UberBlack	10	1.5	355030838000198355030838000092	2020-08-02 02:09:02	sp	./volume_sp/images/app/uber_v0_RX2MB00HYRF_1.5_355030838000198355030838000092_2020-08-02_02-09_1596344942.png
ridesharing	UberX	29	9.5	355030871000079355030838000306	2020-08-02 02:09:08	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_02-09_1596344948.png
ridesharing	UberComfort	29	9.5	355030871000079355030838000306	2020-08-02 02:09:08	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_02-09_1596344948.png
ridesharing	UberBlack	29	9.5	355030871000079355030838000306	2020-08-02 02:09:08	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_02-09_1596344948.png
ridesharing	UberX	30	9.5	355030871000079355030838000306	2020-08-02 03:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_03-13_1596348815.png
ridesharing	UberComfort	30	9.5	355030871000079355030838000306	2020-08-02 03:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_03-13_1596348815.png
ridesharing	UberBlack	30	9.5	355030871000079355030838000306	2020-08-02 03:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_03-13_1596348815.png
ridesharing	UberX	28	9.5	355030871000079355030838000306	2020-08-02 04:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_04-13_1596352414.png
ridesharing	UberComfort	28	9.5	355030871000079355030838000306	2020-08-02 04:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_04-13_1596352414.png
ridesharing	UberBlack	28	9.5	355030871000079355030838000306	2020-08-02 04:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_04-13_1596352414.png
ridesharing	UberBag	28	9.5	355030871000079355030838000306	2020-08-02 04:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_04-13_1596352414.png
ridesharing	UberX	32	9.5	355030871000079355030838000306	2020-08-02 05:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_05-13_1596356014.png
ridesharing	UberComfort	32	9.5	355030871000079355030838000306	2020-08-02 05:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_05-13_1596356014.png
ridesharing	UberX	27	9.5	355030871000079355030838000306	2020-08-02 06:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_06-13_1596359614.png
ridesharing	UberComfort	27	9.5	355030871000079355030838000306	2020-08-02 06:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_06-13_1596359614.png
ridesharing	UberFlash	27	9.5	355030871000079355030838000306	2020-08-02 06:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_06-13_1596359614.png
ridesharing	UberJuntos	27	9.5	355030871000079355030838000306	2020-08-02 06:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_06-13_1596359614.png
ridesharing	UberX	30	9.5	355030871000079355030838000306	2020-08-02 07:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_07-13_1596363215.png
ridesharing	UberComfort	30	9.5	355030871000079355030838000306	2020-08-02 07:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_07-13_1596363215.png
ridesharing	UberFlash	30	9.5	355030871000079355030838000306	2020-08-02 07:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_07-13_1596363215.png
ridesharing	UberJuntos	30	9.5	355030871000079355030838000306	2020-08-02 07:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_07-13_1596363215.png
ridesharing	UberX	32	9.5	355030871000079355030838000306	2020-08-02 08:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_08-13_1596366814.png
ridesharing	UberComfort	32	9.5	355030871000079355030838000306	2020-08-02 08:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_08-13_1596366814.png
ridesharing	UberFlash	32	9.5	355030871000079355030838000306	2020-08-02 08:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_08-13_1596366814.png
ridesharing	UberJuntos	32	9.5	355030871000079355030838000306	2020-08-02 08:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_08-13_1596366814.png
ridesharing	UberX	32	9.5	355030871000079355030838000306	2020-08-02 12:17:32	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_12-17_1596381452.png
ridesharing	UberComfort	32	9.5	355030871000079355030838000306	2020-08-02 12:17:32	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_12-17_1596381452.png
ridesharing	UberFlash	32	9.5	355030871000079355030838000306	2020-08-02 12:17:32	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_12-17_1596381452.png
ridesharing	UberJuntos	32	9.5	355030871000079355030838000306	2020-08-02 12:17:32	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_12-17_1596381452.png
ridesharing	UberX	33	9.5	355030871000079355030838000306	2020-08-02 13:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-13_1596384815.png
ridesharing	UberComfort	33	9.5	355030871000079355030838000306	2020-08-02 13:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-13_1596384815.png
ridesharing	UberFlash	33	9.5	355030871000079355030838000306	2020-08-02 13:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-13_1596384815.png
ridesharing	UberJuntos	33	9.5	355030871000079355030838000306	2020-08-02 13:13:35	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-13_1596384815.png
ridesharing	UberX	34	9.5	355030871000079355030838000306	2020-08-02 13:57:05	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-57_1596387425.png
ridesharing	UberComfort	34	9.5	355030871000079355030838000306	2020-08-02 13:57:05	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-57_1596387425.png
ridesharing	UberFlash	34	9.5	355030871000079355030838000306	2020-08-02 13:57:05	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-57_1596387425.png
ridesharing	UberJuntos	34	9.5	355030871000079355030838000306	2020-08-02 13:57:05	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_13-57_1596387425.png
ridesharing	UberX	33	9.5	355030871000079355030838000306	2020-08-02 15:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_15-13_1596392014.png
ridesharing	UberComfort	33	9.5	355030871000079355030838000306	2020-08-02 15:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_15-13_1596392014.png
ridesharing	UberFlash	33	9.5	355030871000079355030838000306	2020-08-02 15:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_15-13_1596392014.png
ridesharing	UberJuntos	33	9.5	355030871000079355030838000306	2020-08-02 15:13:34	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_15-13_1596392014.png
ridesharing	UberX	33	9.5	355030871000079355030838000306	2020-08-02 16:13:26	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_16-13_1596395606.png
ridesharing	UberComfort	33	9.5	355030871000079355030838000306	2020-08-02 16:13:26	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_16-13_1596395606.png
ridesharing	UberFlash	33	9.5	355030871000079355030838000306	2020-08-02 16:13:26	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_16-13_1596395606.png
ridesharing	UberJuntos	33	9.5	355030871000079355030838000306	2020-08-02 16:13:26	sp	./volume_sp/images/app/uber_v0_236d8c96_9.5_355030871000079355030838000306_2020-08-02_16-13_1596395606.png
ridesharing	UberX	22	11.0	355030815000030355030871000083	2020-08-02 04:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_04-47_1596354454.png
ridesharing	UberComfort	22	11.0	355030815000030355030871000083	2020-08-02 04:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_04-47_1596354454.png
ridesharing	UberX	21	11.0	355030815000030355030871000083	2020-08-02 05:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_05-47_1596358054.png
ridesharing	UberComfort	21	11.0	355030815000030355030871000083	2020-08-02 05:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_05-47_1596358054.png
ridesharing	UberBlack	21	11.0	355030815000030355030871000083	2020-08-02 05:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_05-47_1596358054.png
ridesharing	UberX	1282	11.0	355030815000030355030871000083	2020-08-02 07:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_07-47_1596365254.png
ridesharing	UberComfort	23	11.0	355030815000030355030871000083	2020-08-02 07:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_07-47_1596365254.png
ridesharing	UberFlash	23	11.0	355030815000030355030871000083	2020-08-02 07:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_07-47_1596365254.png
ridesharing	UberBlack	23	11.0	355030815000030355030871000083	2020-08-02 07:47:34	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_07-47_1596365254.png
ridesharing	UberX	24	11.0	355030815000030355030871000083	2020-08-02 16:40:39	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_16-40_1596397239.png
ridesharing	UberComfort	24	11.0	355030815000030355030871000083	2020-08-02 16:40:39	sp	./volume_sp/images/app/uber_v0_8369c0d9_11.0_355030815000030355030871000083_2020-08-02_16-40_1596397239.png
