SUBDISTRICT_ID	KM_CATEGORY	TAX_PRICE	DURATION	OPERATIONAL_COST	TYPE
355030815000030	12.5	27.294897959183675	34.0	0.20547945205479454	Bike
355030815000030	17.0	28.11	45.0	0.27945205479452057	Bike
355030838000198	0.5	7.122038834951449	4.0	0.008219178082191782	Bike
355030838000198	1.0	7.455469798657724	7.205128205128197	0.016438356164383564	Bike
355030838000198	1.5	7.533949579831935	7.333333333333345	0.024657534246575345	Bike
355030838000198	2.0	7.899999999999999	10.0	0.03287671232876713	Bike
355030838000198	3.0	8.443809523809522	12.476190476190425	0.04931506849315069	Bike
355030838000198	4.0	9.316607142857142	18.14285714285713	0.06575342465753425	Bike
355030838000198	4.5	10.946105263157897	17.823529411764692	0.07397260273972603	Bike
355030838000198	5.0	10.835508474576269	16.428571428571388	0.08219178082191782	Bike
355030838000198	5.5	15.969701492537311	21.44444444444442	0.0904109589041096	Bike
