SECTOR_POLYGON	SECTOR_ID	CITY
[[-46.636362, -23.664111], [-46.636399, -23.664117], [-46.636678, -23.664169], [-46.636887, -23.664208], [-46.636974, -23.664248], [-46.637814, -23.664359], [-46.638009, -23.664345], [-46.638019, -23.664462], [-46.638033, -23.664667], [-46.638047, -23.664878], [-46.638064, -23.665146], [-46.63807, -23.665309], [-46.638077, -23.665492], [-46.638058, -23.66557], [-46.638027, -23.665742], [-46.637985, -23.665903], [-46.637658, -23.666112], [-46.637632, -23.666098], [-46.637592, -23.666082], [-46.637551, -23.66607], [-46.637376, -23.666039], [-46.637195, -23.666013], [-46.636855, -23.665963], [-46.63662, -23.665928], [-46.636535, -23.665914], [-46.636461, -23.665906], [-46.636372, -23.665898], [-46.636372, -23.665122], [-46.636362, -23.664136]]	355030838000205	JABAQUARA
[[-46.657783, -23.660243], [-46.658161, -23.660431], [-46.65852, -23.660623], [-46.65876, -23.660745], [-46.659357, -23.661051], [-46.659607, -23.661168], [-46.659704, -23.661202], [-46.659931, -23.661236], [-46.660066, -23.661226], [-46.660208, -23.661196], [-46.660477, -23.661123], [-46.660268, -23.661398], [-46.660096, -23.661618], [-46.66001, -23.661704], [-46.659934, -23.661746], [-46.659804, -23.66181], [-46.659718, -23.661839], [-46.659605, -23.661852], [-46.659495, -23.66185], [-46.659368, -23.661825], [-46.659225, -23.661779], [-46.658998, -23.661669], [-46.658734, -23.661535], [-46.658033, -23.661185], [-46.657718, -23.661022], [-46.657416, -23.66087], [-46.657075, -23.660695], [-46.656831, -23.660566], [-46.65665, -23.660458], [-46.656605, -23.66043], [-46.656433, -23.660311], [-46.656384, -23.660275], [-46.65633, -23.660235], [-46.656715, -23.659805], [-46.656971, -23.659997], [-46.656986, -23.659933], [-46.657015, -23.659828], [-46.657055, -23.659723], [-46.657085, -23.659669], [-46.657128, -23.659622], [-46.657172, -23.659589], [-46.657236, -23.659548], [-46.657436, -23.659953], [-46.657526, -23.660089], [-46.657615, -23.660163], [-46.657718, -23.660212]]	355030838000384	JABAQUARA
[[-46.650198, -23.663613], [-46.650416, -23.66345], [-46.650855, -23.663106], [-46.650984, -23.663036], [-46.651038, -23.663021], [-46.651076, -23.66289], [-46.651139, -23.662623], [-46.651172, -23.662469], [-46.651216, -23.662358], [-46.651212, -23.662219], [-46.651189, -23.662141], [-46.651163, -23.662061], [-46.651132, -23.661997], [-46.651192, -23.661938], [-46.65122, -23.661916], [-46.651261, -23.661889], [-46.651317, -23.661856], [-46.651359, -23.66183], [-46.651409, -23.661803], [-46.651441, -23.66179], [-46.651464, -23.661783], [-46.651441, -23.661673], [-46.651435, -23.66165], [-46.651428, -23.661597], [-46.651425, -23.661554], [-46.651422, -23.661499], [-46.651421, -23.66145], [-46.651423, -23.661401], [-46.651424, -23.66133], [-46.651423, -23.661283], [-46.65142, -23.661215], [-46.651413, -23.66116], [-46.6514, -23.661111], [-46.65138, -23.661051], [-46.651348, -23.660978], [-46.651336, -23.660949], [-46.651316, -23.660906], [-46.651352, -23.660896], [-46.651389, -23.66088], [-46.651441, -23.660855], [-46.651586, -23.660784], [-46.651796, -23.660671], [-46.651937, -23.660595], [-46.652027, -23.660537], [-46.652074, -23.660507], [-46.652117, -23.660467], [-46.652153, -23.660426], [-46.652649, -23.660765], [-46.652386, -23.661004], [-46.652251, -23.661128], [-46.652143, -23.661222], [-46.652083, -23.661286], [-46.652044, -23.661341], [-46.652021, -23.661387], [-46.651998, -23.661472], [-46.651992, -23.661569], [-46.651992, -23.661631], [-46.652009, -23.661724], [-46.652031, -23.661848], [-46.652053, -23.661938], [-46.652079, -23.662059], [-46.652114, -23.662154], [-46.652155, -23.662241], [-46.652196, -23.662311], [-46.65209, -23.662356], [-46.65197, -23.662392], [-46.651836, -23.66244], [-46.65178, -23.662462], [-46.65176, -23.662478], [-46.651745, -23.662519], [-46.651719, -23.662644], [-46.651672, -23.662848], [-46.651616, -23.6631], [-46.651582, -23.663256], [-46.651558, -23.663372], [-46.651536, -23.663475], [-46.651519, -23.663556], [-46.651517, -23.663576], [-46.651518, -23.663588], [-46.65152, -23.6636], [-46.651125, -23.663599], [-46.65109, -23.663929], [-46.650948, -23.663929], [-46.650945, -23.664059], [-46.650816, -23.664061], [-46.65078, -23.664108], [-46.650722, -23.664156], [-46.650668, -23.664183], [-46.65064, -23.6642], [-46.650102, -23.663858], [-46.649981, -23.663772]]	355030838000035	JABAQUARA
[[-46.654755, -23.642416], [-46.655093, -23.642675], [-46.654768, -23.643035], [-46.654247, -23.643601], [-46.654215, -23.643638], [-46.653818, -23.644072], [-46.653457, -23.644478], [-46.653183, -23.644773], [-46.653037, -23.644932], [-46.65298, -23.644995], [-46.652852, -23.645132], [-46.652838, -23.645178], [-46.652838, -23.645254], [-46.652847, -23.645371], [-46.652835, -23.645417], [-46.652798, -23.645477], [-46.652759, -23.645516], [-46.652459, -23.645759], [-46.652318, -23.645862], [-46.652105, -23.645634], [-46.651966, -23.645482], [-46.651759, -23.645255], [-46.651821, -23.645226], [-46.651916, -23.645179], [-46.652192, -23.644911], [-46.652377, -23.644693], [-46.652605, -23.644432], [-46.652684, -23.64435], [-46.652913, -23.644097], [-46.653038, -23.643955], [-46.653311, -23.643661], [-46.653353, -23.6436], [-46.653412, -23.643547], [-46.653734, -23.64319], [-46.653778, -23.64313], [-46.654022, -23.642865], [-46.654516, -23.642331], [-46.654573, -23.642269]]	355030838000082	JABAQUARA
[[-46.648862, -23.642431], [-46.648766, -23.64266], [-46.648607, -23.642767], [-46.648364, -23.642979], [-46.648018, -23.643244], [-46.647562, -23.643541], [-46.647291, -23.643692], [-46.647037, -23.643822], [-46.646839, -23.6439], [-46.646638, -23.643956], [-46.646428, -23.644013], [-46.646233, -23.644052], [-46.646096, -23.644068], [-46.645823, -23.644069], [-46.645732, -23.644043], [-46.645723, -23.644035], [-46.645798, -23.643999], [-46.64592, -23.643911], [-46.646101, -23.643759], [-46.646139, -23.643726], [-46.646242, -23.643677], [-46.646452, -23.643545], [-46.646625, -23.643362], [-46.646878, -23.643062], [-46.647118, -23.642799], [-46.647397, -23.642496], [-46.647637, -23.642212], [-46.647754, -23.642084], [-46.647878, -23.641902], [-46.647895, -23.641776], [-46.647954, -23.641488], [-46.648139, -23.641322], [-46.648298, -23.641105], [-46.648368, -23.641022], [-46.648433, -23.640973], [-46.648441, -23.641052], [-46.648448, -23.641104], [-46.64836, -23.641534], [-46.648305, -23.641937], [-46.648317, -23.641969], [-46.648341, -23.642011], [-46.648377, -23.642045], [-46.648399, -23.642057], [-46.648485, -23.642089], [-46.648739, -23.642121], [-46.64903, -23.641996]]	355030838000085	JABAQUARA
[[-46.639061, -23.655718], [-46.638905, -23.655782], [-46.638705, -23.65587], [-46.638376, -23.656011], [-46.638176, -23.656102], [-46.637974, -23.656191], [-46.637941, -23.656213], [-46.637923, -23.656232], [-46.637867, -23.656223], [-46.637828, -23.656215], [-46.6378, -23.656203], [-46.637791, -23.656156], [-46.637771, -23.656097], [-46.637724, -23.655997], [-46.637605, -23.655799], [-46.63742, -23.6555], [-46.637329, -23.655342], [-46.637287, -23.655277], [-46.637178, -23.655098], [-46.63705, -23.654879], [-46.636971, -23.654755], [-46.636928, -23.654705], [-46.636866, -23.654654], [-46.636922, -23.654649], [-46.636961, -23.654633], [-46.636986, -23.654594], [-46.637014, -23.654542], [-46.63705, -23.654493], [-46.637119, -23.65443], [-46.637259, -23.654325], [-46.637438, -23.654219], [-46.637621, -23.654128], [-46.637769, -23.654043], [-46.637827, -23.654004], [-46.637884, -23.653959], [-46.637908, -23.653924], [-46.637915, -23.653904], [-46.637997, -23.653935], [-46.638068, -23.653952], [-46.638117, -23.654012], [-46.63817, -23.654087], [-46.638336, -23.654337], [-46.638464, -23.654536], [-46.638643, -23.654814], [-46.638804, -23.655061], [-46.639117, -23.655554], [-46.639192, -23.655667]]	355030838000097	JABAQUARA
[[-46.653387, -23.640776], [-46.653528, -23.640608], [-46.653638, -23.640469], [-46.653766, -23.640305], [-46.653785, -23.64028], [-46.653879, -23.640343], [-46.653982, -23.640412], [-46.654311, -23.640615], [-46.654424, -23.640678], [-46.654481, -23.640691], [-46.654604, -23.640699], [-46.654849, -23.640703], [-46.654933, -23.640773], [-46.654958, -23.640784], [-46.655105, -23.640891], [-46.655294, -23.641036], [-46.655387, -23.641105], [-46.655692, -23.641347], [-46.656045, -23.641627], [-46.656534, -23.642004], [-46.656588, -23.642046], [-46.65665, -23.642094], [-46.657111, -23.642452], [-46.657522, -23.642792], [-46.657736, -23.642968], [-46.657273, -23.643379], [-46.657204, -23.643326], [-46.656736, -23.642932], [-46.656693, -23.642895], [-46.65665, -23.642858], [-46.656171, -23.642475], [-46.656044, -23.642378], [-46.655657, -23.642071], [-46.655263, -23.641766], [-46.654831, -23.64143], [-46.654583, -23.641257], [-46.654158, -23.641105], [-46.654043, -23.641067], [-46.653996, -23.641054], [-46.653794, -23.640982], [-46.653344, -23.640828]]	355030838000129	JABAQUARA
[[-46.637941, -23.656213], [-46.637974, -23.656191], [-46.638176, -23.656102], [-46.638376, -23.656011], [-46.638705, -23.65587], [-46.638905, -23.655782], [-46.639061, -23.655718], [-46.639192, -23.655667], [-46.639285, -23.655819], [-46.639573, -23.656274], [-46.639728, -23.656513], [-46.63987, -23.65673], [-46.639995, -23.65693], [-46.640267, -23.657367], [-46.639439, -23.657702], [-46.639194, -23.657797], [-46.638885, -23.65795], [-46.638418, -23.657037], [-46.638239, -23.65673], [-46.638121, -23.656503], [-46.638029, -23.65635], [-46.63799, -23.656283], [-46.637965, -23.656261], [-46.637923, -23.656232]]	355030838000100	JABAQUARA
[[-46.664012, -23.653646], [-46.664272, -23.653459], [-46.664582, -23.653695], [-46.664338, -23.653883], [-46.664054, -23.654109], [-46.664054, -23.65415], [-46.664013, -23.654223], [-46.663622, -23.654716], [-46.663378, -23.65504], [-46.663188, -23.655282], [-46.663032, -23.655194], [-46.662831, -23.655063], [-46.662325, -23.65474], [-46.661924, -23.65449], [-46.661889, -23.65447], [-46.6624, -23.653901], [-46.66245, -23.653842], [-46.662774, -23.653544], [-46.662964, -23.653392], [-46.663102, -23.653287], [-46.663379, -23.653099]]	355030838000371	JABAQUARA
[[-46.640298, -23.65302], [-46.640481, -23.652961], [-46.640653, -23.652896], [-46.640749, -23.652859], [-46.640834, -23.652835], [-46.640883, -23.652831], [-46.640925, -23.652836], [-46.640957, -23.652853], [-46.640967, -23.652858], [-46.641024, -23.652907], [-46.641051, -23.652944], [-46.641065, -23.653025], [-46.641069, -23.653164], [-46.641084, -23.653296], [-46.641096, -23.653468], [-46.641111, -23.653623], [-46.641091, -23.653707], [-46.641058, -23.653748], [-46.641032, -23.653771], [-46.641024, -23.653777], [-46.641004, -23.653789], [-46.640976, -23.653802], [-46.640953, -23.653807], [-46.640913, -23.653807], [-46.640819, -23.653798], [-46.640561, -23.653761], [-46.640226, -23.653708], [-46.640317, -23.653864], [-46.640354, -23.653951], [-46.640405, -23.654094], [-46.640089, -23.654211], [-46.640049, -23.654227], [-46.639793, -23.654322], [-46.63931, -23.654522], [-46.638838, -23.654722], [-46.638643, -23.654814], [-46.638464, -23.654536], [-46.638336, -23.654337], [-46.63817, -23.654087], [-46.638117, -23.654012], [-46.638068, -23.653952], [-46.638119, -23.653941], [-46.638215, -23.653902], [-46.638513, -23.653778], [-46.638857, -23.653633], [-46.639142, -23.653519], [-46.639678, -23.653296], [-46.640055, -23.653135]]	355030838000096	JABAQUARA
[[-46.643808, -23.66747], [-46.643983, -23.667624], [-46.644162, -23.667779], [-46.644375, -23.667969], [-46.644538, -23.668123], [-46.64466, -23.668217], [-46.644861, -23.668388], [-46.644887, -23.668419], [-46.644941, -23.668466], [-46.645036, -23.668544], [-46.645129, -23.668621], [-46.645237, -23.668706], [-46.645345, -23.668783], [-46.645297, -23.668814], [-46.645174, -23.668936], [-46.64501, -23.669097], [-46.644888, -23.669224], [-46.644822, -23.669287], [-46.644779, -23.669321], [-46.644744, -23.669369], [-46.64471, -23.669411], [-46.644654, -23.669473], [-46.644588, -23.669544], [-46.644489, -23.669651], [-46.644399, -23.669747], [-46.644324, -23.669827], [-46.644053, -23.670124], [-46.644047, -23.67013], [-46.64404, -23.670123], [-46.643988, -23.670077], [-46.643908, -23.670012], [-46.643807, -23.669937], [-46.643714, -23.669863], [-46.643616, -23.669787], [-46.643539, -23.669726], [-46.643472, -23.669669], [-46.64343, -23.669631], [-46.643521, -23.669573], [-46.643587, -23.669511], [-46.643656, -23.669431], [-46.643711, -23.669346], [-46.643732, -23.669312], [-46.643744, -23.669288], [-46.643755, -23.669254], [-46.643766, -23.66919], [-46.643768, -23.669124], [-46.643764, -23.669025], [-46.643756, -23.66892], [-46.643749, -23.668861], [-46.643723, -23.668788], [-46.643692, -23.668726], [-46.643638, -23.668649], [-46.643581, -23.668595], [-46.643484, -23.66852], [-46.643416, -23.668457], [-46.643367, -23.668409], [-46.643336, -23.668368], [-46.643317, -23.668341], [-46.643311, -23.668327], [-46.643302, -23.668301], [-46.643295, -23.668236], [-46.643288, -23.668144], [-46.64327, -23.667938], [-46.643463, -23.667726], [-46.643615, -23.667565], [-46.64375, -23.667419]]	355030838000214	JABAQUARA
[[-46.642832, -23.665684], [-46.642833, -23.665678], [-46.642848, -23.66562], [-46.64285, -23.665578], [-46.642853, -23.665482], [-46.642883, -23.665479], [-46.642906, -23.665471], [-46.64295, -23.665443], [-46.643475, -23.665097], [-46.643529, -23.665152], [-46.643621, -23.665265], [-46.643841, -23.665547], [-46.643958, -23.665717], [-46.643999, -23.665777], [-46.644151, -23.665981], [-46.644224, -23.666086], [-46.644228, -23.666108], [-46.644238, -23.666123], [-46.644279, -23.666166], [-46.644691, -23.666651], [-46.64423, -23.666922], [-46.644153, -23.666972], [-46.64398, -23.667141], [-46.643796, -23.667364], [-46.64375, -23.667419], [-46.64367, -23.667347], [-46.643533, -23.667229], [-46.643429, -23.667146], [-46.64296, -23.666754], [-46.64292, -23.666721], [-46.642571, -23.666428], [-46.642247, -23.66618], [-46.642207, -23.666153], [-46.642499, -23.665863], [-46.642685, -23.665846], [-46.642714, -23.665843], [-46.642766, -23.665799], [-46.642774, -23.665791], [-46.642822, -23.665734], [-46.642829, -23.665701]]	355030838000165	JABAQUARA
[[-46.646995, -23.668381], [-46.646733, -23.668534], [-46.646594, -23.668622], [-46.646393, -23.668739], [-46.646298, -23.668619], [-46.646233, -23.668532], [-46.646142, -23.668386], [-46.64593, -23.668115], [-46.645907, -23.668123], [-46.645869, -23.668127], [-46.645826, -23.668109], [-46.645763, -23.668084], [-46.645721, -23.668034], [-46.64567, -23.667968], [-46.645557, -23.667821], [-46.645476, -23.667716], [-46.6454, -23.66761], [-46.645347, -23.667547], [-46.645212, -23.667367], [-46.645109, -23.667225], [-46.645042, -23.667146], [-46.644992, -23.667079], [-46.644962, -23.667038], [-46.644767, -23.666778], [-46.644718, -23.666708], [-46.644697, -23.666664], [-46.644691, -23.666651], [-46.644693, -23.666636], [-46.644693, -23.66663], [-46.644702, -23.66661], [-46.644739, -23.666577], [-46.645407, -23.666138], [-46.64552, -23.666065], [-46.645621, -23.666195], [-46.645693, -23.666284], [-46.645908, -23.666564], [-46.645985, -23.666669], [-46.646107, -23.666816], [-46.646233, -23.666986], [-46.646279, -23.667065], [-46.646344, -23.667146], [-46.646466, -23.667298], [-46.646557, -23.667423], [-46.646683, -23.667583], [-46.646713, -23.667624], [-46.646875, -23.667842], [-46.647005, -23.668014], [-46.647117, -23.668158], [-46.64719, -23.668249]]	355030838000167	JABAQUARA
[[-46.640577, -23.666248], [-46.640817, -23.665991], [-46.641025, -23.66577], [-46.641283, -23.665503], [-46.641322, -23.665445], [-46.641396, -23.665493], [-46.641445, -23.665532], [-46.641837, -23.665863], [-46.642207, -23.666153], [-46.642247, -23.66618], [-46.642571, -23.666428], [-46.64292, -23.666721], [-46.64296, -23.666754], [-46.642774, -23.666932], [-46.642619, -23.667091], [-46.64256, -23.667146], [-46.642541, -23.667178], [-46.642469, -23.667261], [-46.642372, -23.66736], [-46.642115, -23.667618], [-46.642073, -23.66755], [-46.641994, -23.66747], [-46.641926, -23.667395], [-46.641872, -23.667342], [-46.641818, -23.66729], [-46.641756, -23.667245], [-46.64169, -23.667206], [-46.641625, -23.66718], [-46.641531, -23.667146], [-46.641344, -23.667083], [-46.641252, -23.667042], [-46.641025, -23.666957], [-46.640776, -23.666868], [-46.640721, -23.666858], [-46.640677, -23.66685], [-46.640428, -23.666632], [-46.640333, -23.666547], [-46.640308, -23.666532]]	355030838000161	JABAQUARA
[[-46.660887, -23.655515], [-46.661035, -23.655368], [-46.661106, -23.6553], [-46.661342, -23.655069], [-46.661681, -23.654695], [-46.661858, -23.654505], [-46.661889, -23.65447], [-46.661924, -23.65449], [-46.662325, -23.65474], [-46.662831, -23.655063], [-46.663032, -23.655194], [-46.663188, -23.655282], [-46.662923, -23.655626], [-46.662718, -23.655894], [-46.662696, -23.655936], [-46.662547, -23.656266], [-46.662422, -23.656488], [-46.662353, -23.656602], [-46.662295, -23.656688], [-46.661858, -23.656392], [-46.661686, -23.65628], [-46.660944, -23.65578], [-46.66076, -23.655651]]	355030838000119	JABAQUARA
[[-46.66449, -23.642342], [-46.664776, -23.642424], [-46.664696, -23.642591], [-46.66456, -23.64287], [-46.664334, -23.643332], [-46.664187, -23.643621], [-46.664023, -23.643948], [-46.663902, -23.644195], [-46.663702, -23.644068], [-46.663336, -23.643848], [-46.66308, -23.643693], [-46.662962, -23.643612], [-46.662927, -23.643571], [-46.662906, -23.643515], [-46.662887, -23.643435], [-46.662959, -23.64339], [-46.663146, -23.643243], [-46.663219, -23.643062], [-46.663223, -23.643022], [-46.663211, -23.642955], [-46.662927, -23.642492], [-46.662877, -23.642376], [-46.662685, -23.642113], [-46.662604, -23.641976], [-46.662518, -23.641846], [-46.662602, -23.641805], [-46.663494, -23.642047], [-46.663705, -23.642105]]	355030838000276	JABAQUARA
[[-46.654617, -23.661558], [-46.654692, -23.661476], [-46.654771, -23.661388], [-46.654878, -23.661273], [-46.654979, -23.661168], [-46.655043, -23.661095], [-46.655168, -23.660962], [-46.655239, -23.660883], [-46.655314, -23.660804], [-46.655375, -23.660735], [-46.655484, -23.660616], [-46.655601, -23.660491], [-46.655656, -23.660431], [-46.655677, -23.660402], [-46.65568, -23.660387], [-46.65568, -23.660375], [-46.656112, -23.660697], [-46.656174, -23.660608], [-46.656384, -23.660275], [-46.656433, -23.660311], [-46.656605, -23.66043], [-46.65665, -23.660458], [-46.656831, -23.660566], [-46.657075, -23.660695], [-46.657416, -23.66087], [-46.657718, -23.661022], [-46.658033, -23.661185], [-46.658734, -23.661535], [-46.6588, -23.661695], [-46.658945, -23.661938], [-46.659045, -23.662085], [-46.659105, -23.66219], [-46.659016, -23.662235], [-46.659004, -23.662202], [-46.658947, -23.662143], [-46.658879, -23.662082], [-46.658813, -23.662028], [-46.658745, -23.661981], [-46.658668, -23.661938], [-46.658539, -23.661878], [-46.65835, -23.661798], [-46.658232, -23.661742], [-46.658054, -23.661672], [-46.657767, -23.661568], [-46.657674, -23.661518], [-46.657558, -23.661426], [-46.657433, -23.661334], [-46.657372, -23.661288], [-46.657175, -23.661126], [-46.657087, -23.661057], [-46.656949, -23.660971], [-46.656737, -23.660844], [-46.65665, -23.660794], [-46.65659, -23.660754], [-46.65657, -23.660746], [-46.656564, -23.660748], [-46.656557, -23.660749], [-46.656547, -23.660756], [-46.656525, -23.66078], [-46.656465, -23.66085], [-46.656358, -23.660963], [-46.656166, -23.661173], [-46.656105, -23.661235], [-46.65601, -23.661339], [-46.655877, -23.661481], [-46.655771, -23.661588], [-46.655725, -23.661635], [-46.6557, -23.66166], [-46.655644, -23.66172], [-46.65558, -23.661792], [-46.655445, -23.661938], [-46.655397, -23.661993], [-46.655343, -23.662054], [-46.655288, -23.662122], [-46.655267, -23.66218], [-46.655262, -23.662191], [-46.655172, -23.662123], [-46.655087, -23.662055], [-46.654975, -23.661967], [-46.65494, -23.661938], [-46.654824, -23.66184], [-46.654729, -23.661762], [-46.654638, -23.661689], [-46.654563, -23.66163]]	355030838000065	JABAQUARA
[[-46.663372, -23.653036], [-46.662704, -23.65226], [-46.662186, -23.651594], [-46.662048, -23.651411], [-46.66251, -23.651103], [-46.662962, -23.650797], [-46.663228, -23.651126], [-46.66353, -23.651521], [-46.663622, -23.651635], [-46.664007, -23.652108], [-46.664291, -23.652484], [-46.664503, -23.652735], [-46.664668, -23.652934], [-46.664316, -23.653232], [-46.663879, -23.65277], [-46.663811, -23.652816], [-46.663552, -23.652992], [-46.66341, -23.653077]]	355030838000120	JABAQUARA
[[-46.644705, -23.6609], [-46.644874, -23.66112], [-46.645055, -23.661361], [-46.645097, -23.661406], [-46.64513, -23.66144], [-46.64517, -23.661472], [-46.645232, -23.661508], [-46.645348, -23.661565], [-46.645331, -23.661606], [-46.64531, -23.661634], [-46.645221, -23.66169], [-46.644874, -23.661894], [-46.644811, -23.661938], [-46.644466, -23.662156], [-46.644297, -23.661938], [-46.644068, -23.661633], [-46.643911, -23.661417], [-46.643637, -23.661071], [-46.643313, -23.660649], [-46.643098, -23.66037], [-46.64303, -23.660281], [-46.642993, -23.660224], [-46.642985, -23.660207], [-46.642981, -23.660184], [-46.642977, -23.660154], [-46.642977, -23.66013], [-46.642977, -23.66011], [-46.64298, -23.660079], [-46.642996, -23.660032], [-46.643031, -23.659968], [-46.643134, -23.659798], [-46.643217, -23.659666], [-46.643461, -23.659267], [-46.643557, -23.65939], [-46.64378, -23.659683], [-46.643844, -23.659769], [-46.644045, -23.660025], [-46.644196, -23.66023], [-46.644272, -23.660324], [-46.644388, -23.66048], [-46.644467, -23.660585], [-46.644578, -23.660733]]	355030838000054	JABAQUARA
[[-46.630353, -23.635694], [-46.630391, -23.63561], [-46.630435, -23.635497], [-46.630498, -23.635377], [-46.630571, -23.635318], [-46.631343, -23.63552], [-46.631462, -23.635547], [-46.631513, -23.635563], [-46.631671, -23.634946], [-46.631914, -23.635018], [-46.632367, -23.635145], [-46.632426, -23.635156], [-46.633002, -23.635264], [-46.632961, -23.635436], [-46.632864, -23.635815], [-46.632835, -23.635896], [-46.632774, -23.636156], [-46.632712, -23.636391], [-46.632667, -23.636588], [-46.632637, -23.636692], [-46.632523, -23.63665], [-46.632276, -23.636557], [-46.632111, -23.636493], [-46.632013, -23.636459], [-46.63188, -23.636426], [-46.631541, -23.636353], [-46.631381, -23.636311], [-46.631349, -23.636128], [-46.630659, -23.635949], [-46.630576, -23.636032], [-46.630517, -23.636198], [-46.63049, -23.636277], [-46.630385, -23.636239], [-46.630253, -23.63618], [-46.630238, -23.635934]]	355030838000299	JABAQUARA
[[-46.637684, -23.632664], [-46.637813, -23.632816], [-46.637891, -23.632909], [-46.638176, -23.633182], [-46.638463, -23.633417], [-46.638779, -23.633611], [-46.639085, -23.633769], [-46.639215, -23.633817], [-46.639387, -23.63406], [-46.639272, -23.634072], [-46.638488, -23.634669], [-46.638168, -23.634381], [-46.637817, -23.634053], [-46.637399, -23.633673], [-46.637056, -23.633351], [-46.636854, -23.633496], [-46.636502, -23.633736], [-46.636249, -23.633923], [-46.636186, -23.633835], [-46.63599, -23.63366], [-46.635948, -23.63363], [-46.637542, -23.632509]]	355030838000187	JABAQUARA
[[-46.632539, -23.632114], [-46.632563, -23.632132], [-46.632571, -23.632156], [-46.632536, -23.632285], [-46.632456, -23.632528], [-46.632421, -23.632632], [-46.632255, -23.633152], [-46.632097, -23.633637], [-46.631223, -23.633414], [-46.631183, -23.633521], [-46.631176, -23.633552], [-46.630647, -23.63341], [-46.630226, -23.633298], [-46.630096, -23.633278], [-46.630095, -23.633278], [-46.630046, -23.632424], [-46.630466, -23.632438], [-46.6306, -23.632493], [-46.630901, -23.632571], [-46.631001, -23.632596], [-46.631432, -23.632701], [-46.631525, -23.632387], [-46.631679, -23.631862]]	355030838000246	JABAQUARA
[[-46.655109, -23.640708], [-46.655451, -23.640713], [-46.655785, -23.640739], [-46.655929, -23.640748], [-46.656171, -23.640765], [-46.656351, -23.640798], [-46.656516, -23.64086], [-46.656632, -23.640923], [-46.656702, -23.640975], [-46.656818, -23.641093], [-46.657005, -23.641293], [-46.657225, -23.641511], [-46.657403, -23.641664], [-46.657713, -23.641933], [-46.658238, -23.642439], [-46.658183, -23.642491], [-46.657736, -23.642968], [-46.657522, -23.642792], [-46.657111, -23.642452], [-46.65665, -23.642094], [-46.656588, -23.642046], [-46.656534, -23.642004], [-46.656045, -23.641627], [-46.655692, -23.641347], [-46.655387, -23.641105], [-46.655294, -23.641036], [-46.655105, -23.640891], [-46.654958, -23.640784], [-46.654933, -23.640773], [-46.654849, -23.640703]]	355030838000289	JABAQUARA
[[-46.641961, -23.663111], [-46.64202, -23.663181], [-46.642114, -23.663309], [-46.642277, -23.663524], [-46.642387, -23.663671], [-46.642611, -23.663967], [-46.642884, -23.664325], [-46.64314, -23.664657], [-46.643391, -23.664986], [-46.643475, -23.665097], [-46.64295, -23.665443], [-46.642906, -23.665471], [-46.642883, -23.665479], [-46.642853, -23.665482], [-46.642829, -23.665479], [-46.642817, -23.665478], [-46.642797, -23.665466], [-46.642787, -23.665457], [-46.642774, -23.665438], [-46.642745, -23.665398], [-46.642677, -23.665312], [-46.642308, -23.664821], [-46.642083, -23.664522], [-46.641749, -23.664083], [-46.641747, -23.66408], [-46.641439, -23.663672], [-46.641128, -23.663267], [-46.641024, -23.663124], [-46.64096, -23.66304], [-46.640886, -23.662939], [-46.640855, -23.662894], [-46.640838, -23.662869], [-46.640831, -23.662853], [-46.640823, -23.662823], [-46.640846, -23.662818], [-46.640871, -23.66281], [-46.640891, -23.662802], [-46.640926, -23.66278], [-46.641025, -23.662714], [-46.641468, -23.66244]]	355030838000104	JABAQUARA
[[-46.641587, -23.660614], [-46.641674, -23.66052], [-46.641762, -23.660425], [-46.642132, -23.660031], [-46.64239, -23.659761], [-46.642467, -23.659681], [-46.642533, -23.659609], [-46.64257, -23.659569], [-46.642581, -23.659554], [-46.64259, -23.659545], [-46.642616, -23.659506], [-46.642654, -23.65945], [-46.642684, -23.659401], [-46.642705, -23.659357], [-46.642733, -23.659301], [-46.642742, -23.659266], [-46.642756, -23.659222], [-46.642765, -23.659165], [-46.642775, -23.659075], [-46.642786, -23.658976], [-46.642792, -23.658912], [-46.642801, -23.658862], [-46.642847, -23.658836], [-46.642937, -23.658777], [-46.642993, -23.658744], [-46.64313, -23.658675], [-46.643181, -23.658655], [-46.643228, -23.658636], [-46.643264, -23.658627], [-46.643303, -23.658621], [-46.643327, -23.658621], [-46.643361, -23.65862], [-46.643409, -23.658622], [-46.643436, -23.658626], [-46.64346, -23.658634], [-46.643499, -23.65865], [-46.64354, -23.658678], [-46.643638, -23.65875], [-46.64372, -23.658818], [-46.643629, -23.658959], [-46.643461, -23.659267], [-46.643217, -23.659666], [-46.643134, -23.659798], [-46.643031, -23.659968], [-46.642996, -23.660032], [-46.64298, -23.660079], [-46.642977, -23.66011], [-46.642977, -23.66013], [-46.642977, -23.660154], [-46.642981, -23.660184], [-46.642985, -23.660207], [-46.642993, -23.660224], [-46.64303, -23.660281], [-46.643098, -23.66037], [-46.643313, -23.660649], [-46.643246, -23.660638], [-46.643225, -23.660649], [-46.642885, -23.660867], [-46.642464, -23.661139], [-46.641997, -23.661433], [-46.641898, -23.661297], [-46.641786, -23.661144], [-46.641486, -23.660718]]	355030838000284	JABAQUARA
